"Latest: Time (s)","Latest: Temperature 1 (°C)","Latest: Temperature 2 (°C)","Latest: Temperature 3 (°C)","Latest: Force (N)"
36.5,28.4347207225,28.5103205754,28.6688353761,-3.95720857734
36.6,28.4114619847,28.5335848662,28.7168387662,-1.66975586442
36.7,28.3867509745,28.485603718,28.7401153143,-1.34136517197
36.8,28.4347207225,28.485603718,28.6688353761,-0.684180853714
36.9,28.4826959501,28.5103205754,28.7401153143,-2.78709008548
37,28.4114619847,28.5335848662,28.7401153143,-5.54758656886
37.1,28.3867509745,28.485603718,28.7168387662,-2.40591512222
37.2,28.4347207225,28.5103205754,28.6688353761,-0.999677678483
37.3,28.4826959501,28.5335848662,28.7401153143,-0.828430998372
37.4,28.4114619847,28.5103205754,28.7881277463,-1.37400277454
37.5,28.4347207225,28.4623421476,28.7401153143,-4.41050861293
37.6,28.4594345431,28.5103205754,28.7168387662,-5.11403026816
37.7,28.4114619847,28.5335848662,28.7881277463,-2.4256588571
37.8,28.4114619847,28.5103205754,28.8114087317,-1.62382146082
37.9,28.4347207225,28.485603718,28.7401153143,-1.06535581697
38,28.4826959501,28.5335848662,28.7401153143,-2.47159326071
38.1,28.4347207225,28.5583046397,28.8114087317,-4.58820222688
38.2,28.3867509745,28.5103205754,28.8361463918,-4.91659291933
38.3,28.4594345431,28.5103205754,28.7648482216,-1.97235882151
38.4,28.5074126324,28.5335848662,28.8114087317,-1.68949959931
38.5,28.4347207225,28.5583046397,28.8361463918,-1.23619956372
38.6,28.4114619847,28.5103205754,28.8114087317,-0.946893407672
38.7,28.4826959501,28.5335848662,28.7881277463,-2.68192447722
38.8,28.5074126324,28.5583046397,28.8594304257,-5.120477202
38.9,28.4347207225,28.5103205754,28.8841713504,-4.3383835406
39,28.4594345431,28.5103205754,28.8361463918,-2.15609643594
39.1,28.4826959501,28.5583046397,28.8114087317,-1.60407772593
39.2,28.4347207225,28.5815716993,28.8841713504,-1.20315902779
39.3,28.4114619847,28.5103205754,28.9074584811,-1.15722462418
39.4,28.4594345431,28.5103205754,28.8594304257,-2.66218074234
39.5,28.5074126324,28.5583046397,28.8361463918,-4.66032729921
39.6,28.4594345431,28.6062944402,28.9074584811,-5.28487401491
39.7,28.4114619847,28.5335848662,28.9322027219,-2.22862444163
39.8,28.4594345431,28.5103205754,28.8594304257,-1.19026516011
39.9,28.5074126324,28.5583046397,28.9322027219,-1.32162143709
40,28.4347207225,28.6062944402,28.9554929978,-1.09799341953
40.1,28.4347207225,28.5335848662,28.9074584811,-2.68877434442
40.2,28.4826959501,28.5815716993,28.8841713504,-4.7260054377
40.3,28.5074126324,28.5815716993,28.9322027219,-5.21919587642
40.4,28.4347207225,28.5335848662,28.9802406062,-2.66903060954
40.5,28.4826959501,28.5103205754,28.9322027219,-1.08509955186
40.6,28.5074126324,28.5815716993,28.9074584811,-1.49246518384
40.7,28.4594345431,28.6062944402,28.9802406062,-1.07824968465
40.8,28.4347207225,28.5583046397,29.0282851029,-1.00612461232
40.9,28.4826959501,28.5335848662,28.9554929978,-3.45112427094
41,28.5074126324,28.6062944402,28.9554929978,-5.12692413584
41.1,28.4594345431,28.6062944402,29.0515818144,-5.56088336991
41.2,28.4347207225,28.5583046397,29.0515818144,-3.33910879548
41.3,28.5074126324,28.5335848662,28.9802406062,-2.07752442977
41.4,28.5074126324,28.6062944402,29.0515818144,-1.35425903965
41.5,28.4826959501,28.6062944402,29.076336312,-0.979933943599
41.6,28.4347207225,28.5583046397,29.0282851029,-0.861471534299
41.7,28.4826959501,28.6062944402,29.0035340756,-0.940446473833
